Date,DaySum,DaySumIrr,Pac,Pdc,SolIrr,Time,TmpAmb,TmpMod,Wind,Pdc_pred,Absolute_Percent_diff
18-08-22,224700.0,3006.0,55064.0,56276.0,801.0,11:25:00,28.0,42.0,3.0,53765.066,4.4618214724778795
2018-03-25 00:00:00,81000.0,1132.0,30951.0,31705.0,572.0,09:50:00,33.0,51.0,0.7,38368.66,21.01769029971948
2018-03-13 00:00:00,353000.0,4918.0,1070.0,1047.0,16.0,17:50:00,22.0,24.0,2.2,1064.03,1.6265512003768874
18-04-13,400000.0,6263.0,45603.0,47281.0,453.0,15:55:00,25.0,35.0,4.0,30407.082,35.68858213275018
18-07-15,9800.0,139.0,9625.0,9770.0,133.0,08:50:00,18.0,22.0,0.0,8954.214,8.349904411890863
18-06-23,167400.0,2194.0,56787.0,58168.0,1009.0,11:15:00,25.0,49.0,2.3,59811.69,2.825768670063864
18-08-28,376200.0,5268.0,427.0,417.0,7.0,17:40:00,19.0,19.0,2.8,473.78064,13.616456887383254
18-04-24,249900.0,3757.0,53198.0,54564.0,1049.0,11:45:00,29.0,52.0,0.4,59864.64,9.714535938558244
18-06-14,386300.0,5673.0,16128.0,16411.0,517.0,16:30:00,23.0,39.0,0.0,34737.99,111.6750356418967
18-12-01,582500.0,8956.0,55528.0,56823.0,856.0,16:25:00,27.0,54.0,3.3,57118.99,0.5208953293807004
18-08-15,49200.0,669.0,47258.0,48576.0,686.0,08:15:00,23.0,35.0,2.7,46071.76,5.155295719624502
18-04-25,127600.0,1676.0,63377.0,64994.0,789.0,09:10:00,25.0,40.0,1.7,52526.582,19.18241489438691
18-12-03,519400.0,7520.0,61954.0,63400.0,1044.0,15:00:00,37.0,71.0,0.4,62842.72,0.8789943407762655
2018-03-10 00:00:00,9000.0,148.0,23084.0,23647.0,332.0,07:45:00,21.0,30.0,0.0,22309.875,5.6545227996671965
18-11-27,137000.0,1835.0,3320.0,3335.0,46.0,17:45:00,18.0,20.0,1.2,3106.073,6.864381187233784
18-08-31,58000.0,757.0,55175.0,56788.0,790.0,08:00:00,21.0,38.0,2.6,52310.93,7.883829933459917
18-08-21,8500.0,102.0,24287.0,24864.0,299.0,07:05:00,17.0,20.0,0.0,20103.94,19.14438493693658
18-08-25,455900.0,6251.0,7423.0,7525.0,289.0,17:05:00,24.0,35.0,1.1,19407.354,157.90501951775283
18-09-22,370000.0,5187.0,62664.0,64276.0,982.0,12:45:00,32.0,52.0,4.9,61782.293,3.8796852844060683
18-04-28,83400.0,1510.0,21698.0,22264.0,795.0,09:30:00,29.0,51.0,0.0,53380.65,139.7621723117479
18-06-01,300.0,4.0,1328.0,1300.0,20.0,06:35:00,7.0,8.0,0.0,1432.5527,10.196362564770068
18-08-21,151100.0,2102.0,56187.0,57870.0,861.0,09:55:00,31.0,50.0,1.6,57127.57,1.282925288129686
18-08-25,424400.0,6012.0,54026.0,55523.0,854.0,15:00:00,28.0,54.0,5.4,57297.754,3.1964278741998746
18-04-15,135000.0,2030.0,63965.0,65605.0,1062.0,10:55:00,31.0,54.0,3.5,63715.984,2.879379660733803
18-12-04,11700.0,152.0,18321.0,18670.0,265.0,06:15:00,25.0,32.0,0.0,17778.564,4.77469228267926
18-04-28,415000.0,6088.0,14164.0,14411.0,500.0,16:45:00,27.0,34.0,1.5,33542.695,132.75757603588744
18-06-25,277300.0,3841.0,2639.0,2668.0,37.0,16:15:00,19.0,21.0,2.6,2493.9636,6.523105586464263
18-04-21,218800.0,3124.0,17434.0,17747.0,240.0,12:50:00,27.0,35.0,1.1,16088.511,9.345178204253944
18-05-21,255400.0,4104.0,1050.0,1394.0,105.0,17:10:00,20.0,24.0,0.0,7060.7075,406.5069948369837
18-06-25,275900.0,4139.0,2480.0,2611.0,34.0,16:45:00,18.0,20.0,1.9,2299.811,11.918380008443291
18-04-28,205100.0,3633.0,48164.0,49212.0,1045.0,12:40:00,31.0,58.0,0.9,61562.2,25.095911525685853
18-09-23,23300.0,334.0,27081.0,27594.0,405.0,07:35:00,25.0,31.0,2.6,27173.82,1.5227183424200401
18-08-18,176600.0,2343.0,54372.0,55576.0,797.0,10:40:00,31.0,46.0,3.5,53478.742,3.7736758420291325
18-07-22,47600.0,3139.0,25338.0,25856.0,315.0,13:55:00,21.0,34.0,2.2,21178.182,18.09180745218724
18-07-23,215600.0,3085.0,63707.0,65126.0,977.0,11:40:00,24.0,45.0,2.5,58898.29,9.562555474687024
2018-03-15 00:00:00,6600.0,107.0,5542.0,5617.0,91.0,07:45:00,20.0,26.0,0.8,6125.8013,9.058242581037947
18-05-14,382600.0,4982.0,12816.0,13042.0,178.0,14:35:00,28.0,36.0,0.9,11919.014,8.610535209995346
18-09-22,479200.0,6624.0,1588.0,1620.0,20.0,17:30:00,25.0,24.0,2.3,1303.7245,19.523180945327994
18-09-18,6400.0,103.0,12548.0,12764.0,194.0,07:00:00,25.0,26.0,0.0,12994.207,1.8035659681514178
18-08-20,75300.0,1090.0,47802.0,48752.0,826.0,09:20:00,27.0,46.0,0.5,54782.2,12.369131134266064
18-07-27,245500.0,3360.0,52271.0,53700.0,783.0,11:55:00,24.0,40.0,0.0,51434.37,4.219044653397038
18-08-19,528400.0,7108.0,10877.0,11129.0,453.0,16:50:00,24.0,41.0,1.8,30435.53,173.47945304173578
18-09-29,45600.0,599.0,43324.0,44394.0,629.0,07:45:00,27.0,39.0,1.9,42218.223,4.901065372392791
18-05-25,222700.0,2974.0,55748.0,56947.0,817.0,13:20:00,28.0,56.0,1.7,54880.402,3.6289861770078744
18-09-19,389700.0,5357.0,181.0,158.0,4.0,17:45:00,26.0,25.0,0.0,224.45016,42.05706294012976
18-08-23,249900.0,3464.0,50360.0,51656.0,790.0,12:15:00,31.0,51.0,0.7,53025.18,2.6505752601766797
18-08-26,240400.0,3383.0,54378.0,55941.0,843.0,11:35:00,32.0,55.0,0.0,56137.695,0.35161512520842375
18-08-27,63300.0,922.0,44692.0,45623.0,861.0,09:00:00,29.0,56.0,3.0,57175.918,25.322576115044264
18-11-17,307700.0,4516.0,61730.0,63629.0,1114.0,11:35:00,36.0,54.0,3.4,65695.7,3.2480512766740675
18-05-31,20000.0,340.0,28514.0,29047.0,419.0,08:00:00,22.0,32.0,0.0,28147.494,3.096726036163712
2018-03-23 00:00:00,0.0,0.0,513.0,476.0,6.0,06:00:00,18.0,17.0,0.0,412.66803,13.305035526199003
18-09-24,164200.0,2238.0,61270.0,62750.0,919.0,09:45:00,31.0,49.0,1.6,58772.07,6.339329400385522
18-05-25,173900.0,2974.0,43492.0,44458.0,817.0,13:20:00,28.0,56.0,1.7,54880.402,23.443252601959898
18-09-18,472000.0,6813.0,15591.0,15882.0,229.0,16:50:00,31.0,41.0,2.6,15327.531,3.49117589077951
18-08-23,42300.0,550.0,44241.0,45275.0,624.0,08:05:00,24.0,38.0,0.0,41909.9,7.432578401233797
18-08-16,67800.0,887.0,53565.0,54917.0,763.0,08:30:00,24.0,39.0,2.0,50926.984,7.265535984174407
18-04-14,101200.0,1441.0,48504.0,50029.0,604.0,09:40:00,31.0,52.0,1.6,40538.63,18.96974034654322
18-09-24,123500.0,1681.0,60006.0,61526.0,893.0,09:05:00,30.0,48.0,4.5,58700.473,4.592412086494625
18-04-19,431700.0,6737.0,46686.0,47717.0,422.0,16:00:00,29.0,41.0,1.3,28306.453,40.6784718348484
18-05-23,139000.0,2299.0,45182.0,46194.0,843.0,10:30:00,29.0,45.0,2.7,56584.31,22.49276709720707
18-06-17,285000.0,3760.0,60604.0,61962.0,731.0,12:55:00,24.0,38.0,2.6,49092.277,20.77034865365758
18-11-20,408000.0,6214.0,62517.0,64558.0,1077.0,13:00:00,33.0,60.0,0.0,62028.02,3.9189245548016025
18-05-19,269200.0,4463.0,42132.0,43100.0,816.0,14:00:00,26.0,56.0,3.3,54831.227,27.21862255005715
18-08-30,296200.0,4199.0,63520.0,64770.0,890.0,12:45:00,27.0,48.0,1.3,56915.016,12.127503121876511
2018-03-15 00:00:00,193900.0,2777.0,24339.0,25000.0,838.0,13:25:00,56.0,52.0,0.0,55675.867,122.7034751176834
18-05-14,385000.0,5012.0,16201.0,16611.0,203.0,14:45:00,28.0,35.0,0.6,13594.976,18.15679166879769
18-09-23,416900.0,5908.0,50087.0,51070.0,717.0,14:30:00,29.0,47.0,3.1,48129.613,5.757562846196283
18-06-14,369700.0,5246.0,50205.0,51641.0,566.0,15:10:00,24.0,39.0,2.1,38016.816,26.382490947358693
18-06-18,284700.0,4047.0,52946.0,54443.0,918.0,13:15:00,25.0,46.0,0.0,55625.273,2.171579353727425
18-04-13,476700.0,6746.0,46815.0,47850.0,216.0,16:35:00,25.0,33.0,2.0,14489.8545,69.71817281926313
18-04-13,229500.0,3617.0,61044.0,63111.0,1044.0,12:30:00,28.0,52.0,1.6,60658.54,3.8859491946211424
2018-03-17 00:00:00,308900.0,6274.0,56326.0,57935.0,1000.0,15:30:00,60.0,45.0,2.4,61868.664,6.789791883401305
2018-03-12 00:00:00,2100.0,34.0,5728.0,5800.0,85.0,06:55:00,24.0,23.0,1.5,5675.4185,2.1479599434753918
18-06-14,56000.0,593.0,50898.0,52311.0,546.0,08:30:00,23.0,34.0,2.1,36669.242,29.901467842499773
18-09-28,2200.0,36.0,6628.0,6864.0,115.0,06:25:00,23.0,24.0,0.0,7703.3394,12.228136236121607
18-04-24,3400.0,38.0,13297.0,13600.0,162.0,06:50:00,15.0,17.0,0.0,10915.883,19.73615560461493
18-09-30,215700.0,3293.0,57782.0,60047.0,1075.0,12:25:00,26.0,41.0,6.9,64624.305,7.622869213623969
18-05-14,442000.0,5797.0,207.0,188.0,2.0,17:30:00,24.0,25.0,2.0,107.83007,42.64357993280158
18-07-19,310200.0,4411.0,14229.0,14547.0,196.0,15:20:00,19.0,25.0,1.6,13182.013,9.383289609699792
18-06-24,218600.0,2940.0,61881.0,63243.0,743.0,12:05:00,26.0,48.0,1.2,49908.477,21.084584420085047
18-06-26,134100.0,1592.0,50766.0,51993.0,804.0,10:10:00,24.0,43.0,1.6,53502.68,2.903622301828155
18-04-19,19800.0,262.0,38182.0,39288.0,317.0,07:25:00,25.0,34.0,0.0,21275.756,45.84668056769712
18-08-28,238700.0,3368.0,59527.0,60852.0,829.0,12:35:00,27.0,45.0,0.9,55066.727,9.507124481810502
18-06-27,348900.0,4795.0,557.0,600.0,7.0,17:25:00,18.0,19.0,0.0,485.53152,19.07807770185172
2018-03-10 00:00:00,211900.0,2713.0,21205.0,21606.0,240.0,13:50:00,37.0,36.0,1.9,15994.743,25.97082521692974
18-05-25,1800.0,26.0,4574.0,4635.0,63.0,07:05:00,14.0,18.0,0.0,4281.1216,7.634913222110776
18-06-13,129200.0,1961.0,22811.0,23264.0,340.0,11:00:00,21.0,28.0,1.3,22840.307,1.8212426146377043
18-09-19,459800.0,6186.0,8644.0,8800.0,127.0,17:05:00,29.0,35.0,1.3,8481.917,3.6145838485522725
18-07-20,186000.0,2430.0,51819.0,53347.0,763.0,10:40:00,23.0,38.0,2.1,50778.004,4.815635232086815
18-08-16,171000.0,4845.0,56644.0,57770.0,851.0,14:15:00,30.0,56.0,1.3,56590.316,2.042035724705265
18-08-23,308300.0,4080.0,53221.0,54317.0,788.0,13:05:00,30.0,50.0,1.5,52897.02,2.6142443758527083
18-08-17,17300.0,270.0,24190.0,24641.0,622.0,07:50:00,22.0,39.0,0.8,41797.066,69.62406898076055
2018-03-11 00:00:00,182500.0,2518.0,48188.0,49517.0,1095.0,11:20:00,53.0,52.0,0.0,64867.46,31.00038353912491
18-05-19,451500.0,5949.0,34011.0,34847.0,578.0,16:15:00,24.0,45.0,0.8,38840.695,11.460657678321096
18-06-13,6100.0,95.0,12484.0,12735.0,181.0,07:40:00,14.0,20.0,1.3,12208.797,4.1319470172495665
18-11-26,4600.0,64.0,8085.0,8205.0,116.0,06:10:00,20.0,26.0,0.6,7804.5474,4.8805933656814595
18-04-30,900.0,11.0,5258.0,5358.0,106.0,06:40:00,11.0,13.0,0.0,7182.803,34.05754619923578
18-08-29,114100.0,1706.0,27820.0,28547.0,419.0,10:20:00,21.0,32.0,1.0,28156.322,1.3685414881891111
18-09-22,479300.0,6625.0,1016.0,1044.0,14.0,17:35:00,25.0,24.0,3.1,900.2477,13.769378540930388
18-07-14,250200.0,3503.0,4191.0,4258.0,61.0,16:35:00,20.0,23.0,0.8,4102.912,3.6422716921738743
18-04-27,139200.0,2299.0,46242.0,47252.0,910.0,10:05:00,30.0,53.0,0.0,57452.195,21.586797595740602
18-09-17,212300.0,3013.0,61702.0,63071.0,983.0,11:30:00,36.0,57.0,2.8,61360.062,2.712716870063644
2018-03-17 00:00:00,76900.0,3024.0,64845.0,66288.0,1027.0,10:55:00,59.0,56.0,0.0,62250.906,6.09023220982783
18-09-19,0.0,1.0,620.0,594.0,10.0,05:55:00,17.0,18.0,1.1,692.85876,16.64288546513729
18-07-21,25100.0,427.0,32920.0,33618.0,472.0,08:10:00,17.0,25.0,2.4,31732.25,5.6093485179212115
18-04-21,212600.0,3181.0,14664.0,14923.0,227.0,12:25:00,27.0,37.0,1.4,15221.132,1.9978031874549698
18-07-21,364600.0,4999.0,57479.0,59247.0,784.0,14:15:00,24.0,49.0,3.4,52681.73,11.081184495327781
18-08-25,508600.0,6849.0,47120.0,48223.0,700.0,16:10:00,26.0,49.0,1.4,47023.996,2.486369763742114
18-09-15,84000.0,1219.0,53272.0,54958.0,835.0,08:40:00,30.0,47.0,1.8,56043.965,1.9759928496011787
2018-03-23 00:00:00,7200.0,104.0,5274.0,5323.0,87.0,07:40:00,20.0,24.0,1.9,5850.663,9.912889435531822
18-09-24,1100.0,19.0,4033.0,4268.0,81.0,06:15:00,18.0,19.0,1.5,5453.011,27.765024194342008
18-05-18,153100.0,2630.0,31755.0,32794.0,777.0,12:20:00,24.0,33.0,1.0,50858.953,55.086155842010264
18-06-24,368200.0,5279.0,5743.0,5861.0,171.0,16:55:00,20.0,28.0,2.9,11501.401,96.23616844736011
18-06-18,85200.0,955.0,52196.0,53425.0,692.0,09:15:00,26.0,43.0,0.5,46470.387,13.017523729416272
2018-03-16 00:00:00,212300.0,3204.0,63618.0,65170.0,1008.0,11:25:00,63.0,55.0,0.8,61641.598,5.414149286338334
18-05-19,70700.0,901.0,54278.0,55582.0,774.0,08:35:00,22.0,43.0,0.8,51231.875,7.82649951756509
18-08-17,0.0,0.0,550.0,523.0,6.0,06:15:00,6.0,7.0,0.0,499.28278,4.534842972118353
18-08-23,450900.0,5999.0,41550.0,42470.0,620.0,15:50:00,30.0,51.0,1.6,41619.668,2.002198908899941
18-09-30,2600.0,41.0,6170.0,6264.0,92.0,06:35:00,19.0,21.0,1.1,6188.0176,1.2130037149935455
18-06-18,143000.0,1855.0,36034.0,37053.0,511.0,10:30:00,26.0,46.0,2.1,34324.727,7.363164512727549
18-09-18,133400.0,1922.0,55669.0,57376.0,895.0,09:30:00,34.0,56.0,1.1,58070.426,1.210304338025839
18-09-23,9700.0,72.0,16136.0,16529.0,243.0,06:30:00,19.0,21.0,0.0,16327.558,1.2187204705557468
18-07-24,292000.0,4072.0,15225.0,15550.0,518.0,16:40:00,19.0,31.0,0.8,34820.043,123.92310279741929
18-08-16,15500.0,195.0,34477.0,35264.0,445.0,07:25:00,18.0,26.0,1.0,29913.705,15.172117297451424
18-04-21,0.0,1.0,464.0,429.0,9.0,06:10:00,12.0,13.0,0.0,660.2665,53.90827685229846
18-08-25,2400.0,40.0,8762.0,9035.0,143.0,06:50:00,16.0,18.0,2.7,9631.34,6.600332075413509
18-11-26,470700.0,7173.0,26434.0,27052.0,419.0,16:55:00,28.0,43.0,1.9,28119.883,3.9475177001727464
18-05-24,428200.0,5790.0,1728.0,1729.0,27.0,17:15:00,22.0,24.0,0.8,1803.685,4.319548860252629
18-07-18,53300.0,4367.0,46274.0,48100.0,703.0,16:10:00,20.0,41.0,1.0,46768.98,2.767194345934228
18-06-16,299100.0,4238.0,50518.0,51662.0,861.0,13:15:00,27.0,53.0,0.6,56456.832,9.281159066594595
2018-03-22 00:00:00,31700.0,480.0,16490.0,16893.0,374.0,08:05:00,28.0,39.0,0.0,25088.438,48.51381222576384
18-08-28,10300.0,158.0,17115.0,17431.0,479.0,07:30:00,23.0,34.0,0.0,32172.232,84.56905218541509
18-09-19,368700.0,5090.0,24365.0,24811.0,334.0,15:35:00,33.0,42.0,2.1,22361.654,9.872015501461066
18-07-30,450800.0,5927.0,50155.0,51200.0,764.0,15:40:00,26.0,53.0,0.0,51333.71,0.26115154614671593
18-04-26,390800.0,6753.0,44811.0,45717.0,521.0,15:30:00,28.0,43.0,2.1,34968.387,23.511196664409287
18-05-26,264300.0,3835.0,13773.0,14005.0,189.0,14:35:00,26.0,32.0,1.1,12665.204,9.566553074817321
2018-03-22 00:00:00,73200.0,1020.0,63754.0,65152.0,946.0,09:20:00,33.0,54.0,0.0,58918.234,9.56803155268866
18-04-27,254300.0,4366.0,24017.0,24841.0,593.0,12:50:00,26.0,40.0,1.1,39814.12,60.27583644411318
18-09-23,341100.0,4827.0,62861.0,64682.0,987.0,12:10:00,32.0,47.0,3.0,61209.07,5.369238356801438
18-05-24,5800.0,86.0,9122.0,9264.0,131.0,07:45:00,18.0,22.0,0.4,8819.62,4.7968474848900415
18-06-26,56000.0,604.0,46053.0,47393.0,540.0,08:40:00,23.0,37.0,1.0,36275.81,23.457458017596473
18-09-13,460900.0,6401.0,12947.0,13170.0,163.0,16:40:00,29.0,34.0,0.5,10896.846,17.260091641497773
18-09-23,122800.0,1762.0,60824.0,63011.0,958.0,08:50:00,27.0,43.0,5.2,61022.89,3.1551805289985704
18-05-14,7300.0,135.0,13739.0,13958.0,251.0,07:20:00,22.0,28.0,0.0,16855.92,20.76171299997519
18-09-15,27200.0,408.0,29615.0,30211.0,441.0,08:00:00,27.0,35.0,2.0,29583.69,2.076431799817242
18-11-30,269500.0,4004.0,63308.0,65343.0,1295.0,13:45:00,29.0,57.0,2.8,67996.21,4.060431446430791
18-11-28,77500.0,1116.0,32456.0,33135.0,502.0,09:00:00,29.0,51.0,0.0,33707.547,1.7279202121045594
2018-03-23 00:00:00,9200.0,135.0,7554.0,7676.0,113.0,07:55:00,21.0,25.0,0.7,7590.5776,1.1128499265323422
18-12-02,574000.0,8358.0,61990.0,63311.0,1047.0,15:10:00,34.0,71.0,1.4,63121.113,0.29992668956056545
18-09-15,361100.0,5030.0,52953.0,53987.0,808.0,14:05:00,34.0,55.0,0.9,54216.254,0.42464888574794935
18-06-16,126900.0,1477.0,51752.0,53123.0,797.0,09:55:00,28.0,46.0,0.0,53160.59,0.07075898504543346
18-04-25,2200.0,51.0,7182.0,7323.0,110.0,06:45:00,12.0,13.0,0.0,7441.7773,1.6219763641521545
18-08-28,124500.0,1671.0,50891.0,52200.0,743.0,09:45:00,26.0,44.0,1.2,49897.04,4.41180193561247
18-09-30,351800.0,5490.0,54355.0,56228.0,955.0,15:05:00,24.0,46.0,6.8,61340.938,9.09322658515955
2018-03-25 00:00:00,49200.0,696.0,48738.0,49931.0,726.0,09:05:00,47.0,44.0,0.6,48554.434,2.756941105787453
18-11-28,373900.0,5325.0,1743.0,1750.0,24.0,17:45:00,24.0,27.0,0.9,1591.5552,9.053989286933623
18-09-29,409700.0,5921.0,215.0,211.0,4.0,17:45:00,25.0,26.0,1.8,235.52933,11.625271306430559
18-09-23,12400.0,160.0,23172.0,23952.0,413.0,06:45:00,21.0,28.0,0.0,27742.791,15.826614910292488
18-07-27,89200.0,1188.0,54227.0,55937.0,786.0,09:00:00,21.0,37.0,2.3,51868.79,7.272841936484451
18-11-16,537900.0,8198.0,26260.0,26887.0,464.0,17:05:00,30.0,47.0,2.6,31133.045,15.792186811688838
18-09-28,211900.0,3032.0,63860.0,65700.0,1040.0,11:55:00,34.0,49.0,3.1,62968.45,4.157610924820922
18-04-17,337500.0,4574.0,15045.0,15400.0,131.0,15:35:00,22.0,27.0,2.3,8794.054,42.89575375906833
2018-03-12 00:00:00,293300.0,4260.0,57164.0,58323.0,821.0,14:35:00,30.0,51.0,1.5,55115.617,5.499345045461068
2018-03-23 00:00:00,358400.0,5744.0,2820.0,2852.0,22.0,17:40:00,24.0,25.0,3.2,1449.7817,49.166137838754466
18-09-17,45700.0,677.0,48818.0,50282.0,741.0,07:50:00,28.0,45.0,1.6,49746.094,1.065798037367281
18-05-27,7500.0,102.0,19504.0,19947.0,289.0,07:20:00,20.0,27.0,0.0,19423.72,2.623352932381371
18-06-24,136000.0,1629.0,49554.0,50693.0,804.0,10:15:00,26.0,49.0,0.5,53784.8,6.099071809897618
18-05-16,255300.0,3519.0,11578.0,11776.0,170.0,16:35:00,21.0,26.0,2.5,11419.244,3.029517622401367
18-11-27,127500.0,1705.0,13971.0,14211.0,196.0,12:35:00,25.0,32.0,2.0,13144.118,7.507436522608041
18-05-15,80400.0,1294.0,43049.0,44058.0,783.0,09:10:00,28.0,48.0,1.3,52574.938,19.331193468672335
18-05-17,71200.0,1236.0,14518.0,14793.0,245.0,12:10:00,23.0,34.0,0.0,16460.617,11.273017254303157
18-04-19,306300.0,4731.0,20301.0,20782.0,404.0,13:20:00,29.0,47.0,1.8,27114.643,30.471766365009234
18-11-18,220900.0,3219.0,64819.0,66135.0,1032.0,11:40:00,37.0,60.0,1.9,62895.848,4.8977876688298965
18-04-17,84100.0,1095.0,61413.0,62847.0,630.0,08:30:00,26.0,40.0,1.0,42298.51,32.69605129349743
18-11-17,199200.0,2884.0,62281.0,63994.0,1043.0,09:40:00,35.0,56.0,3.7,63650.543,0.5367013314040234
18-08-23,362000.0,5051.0,44917.0,45800.0,803.0,14:40:00,30.0,54.0,2.7,53914.7,17.717683315277107
18-11-22,23300.0,335.0,42644.0,43817.0,668.0,06:50:00,31.0,50.0,2.2,44829.65,2.3110832424648264
18-11-19,10200.0,175.0,16346.0,16635.0,265.0,06:55:00,27.0,29.0,1.4,17749.709,6.700983587098189
2018-03-16 00:00:00,361800.0,5246.0,44307.0,45164.0,623.0,15:40:00,31.0,49.0,0.4,41806.703,7.433570999153619
18-09-19,457100.0,6149.0,15140.0,15462.0,221.0,16:50:00,30.0,39.0,2.1,14794.649,4.316068042559733
18-09-24,0.0,1.0,720.0,700.0,11.0,05:50:00,17.0,17.0,0.9,757.296,8.185146203530685
18-11-21,267200.0,4833.0,58740.0,60090.0,1087.0,12:15:00,34.0,64.0,1.0,63921.004,6.375442465364602
18-06-27,198800.0,3028.0,20180.0,20635.0,294.0,12:45:00,22.0,31.0,0.4,19751.37,4.282198493579469
2018-03-16 00:00:00,0.0,0.0,67.0,42.0,2.0,05:55:00,17.0,19.0,0.0,159.41411,279.5573843776115
18-09-17,79900.0,1161.0,53164.0,54729.0,828.0,08:30:00,31.0,48.0,1.9,55567.145,1.531441487587969
18-09-25,528300.0,7541.0,19680.0,20268.0,321.0,16:55:00,28.0,42.0,1.8,21537.025,6.261226069016741
18-07-20,120000.0,1744.0,57548.0,58800.0,856.0,10:10:00,23.0,43.0,0.0,53800.3,8.502888709914927
18-06-29,84500.0,1498.0,50743.0,51935.0,734.0,09:40:00,21.0,38.0,1.2,48528.58,6.559012376207399
18-12-02,8600.0,110.0,25407.0,25935.0,333.0,06:05:00,20.0,25.0,0.0,22372.322,13.73695280594657
2018-03-16 00:00:00,318300.0,4970.0,12978.0,13200.0,213.0,14:10:00,30.0,40.0,0.0,14261.971,8.045230060815808
2018-03-10 00:00:00,307500.0,4154.0,11803.0,12011.0,140.0,17:10:00,26.0,31.0,2.0,9371.611,21.974760426955697
18-04-17,302200.0,4574.0,12108.0,12447.0,131.0,15:35:00,22.0,27.0,2.3,8794.054,29.348004168848096
18-04-17,245900.0,3703.0,38691.0,39931.0,349.0,13:50:00,24.0,37.0,2.1,23440.92,41.296434506058574
18-06-25,125500.0,1538.0,48503.0,49786.0,793.0,10:05:00,23.0,41.0,2.5,52926.793,6.308589678696028
18-06-18,29300.0,331.0,48117.0,49362.0,471.0,08:10:00,22.0,32.0,0.0,31638.965,35.9042083266527
18-04-25,11500.0,142.0,29386.0,30164.0,271.0,07:10:00,21.0,24.0,0.0,18196.955,39.67326901118993
18-04-19,116000.0,1498.0,60422.0,61788.0,743.0,09:05:00,28.0,44.0,0.4,49878.45,19.274861105531595
18-12-01,23700.0,383.0,26696.0,27211.0,410.0,07:35:00,28.0,37.0,0.0,27499.889,1.0616627208611231
18-11-17,307700.0,4597.0,61884.0,64105.0,1098.0,11:40:00,36.0,58.0,1.1,63837.957,0.41657289489086735
18-11-16,443500.0,6750.0,40242.0,41482.0,586.0,14:35:00,33.0,58.0,2.2,39327.543,5.193715139546011
18-05-20,187800.0,2820.0,50008.0,51223.0,919.0,11:40:00,28.0,43.0,1.9,57514.227,12.282034081185598
18-06-13,333600.0,4824.0,36083.0,36788.0,741.0,15:30:00,24.0,48.0,0.0,49610.105,34.85404432007862
18-05-31,444700.0,5945.0,1321.0,1470.0,33.0,17:15:00,21.0,24.0,0.8,2216.1484,50.75839569374008
2018-03-21 00:00:00,81000.0,1259.0,59120.0,60600.0,1054.0,09:05:00,32.0,63.0,0.0,61812.08,2.0001309342903726
18-11-23,46000.0,596.0,29857.0,30547.0,444.0,08:45:00,25.0,34.0,0.0,29802.998,2.4355958560744204
18-07-14,128200.0,1782.0,62281.0,63711.0,947.0,11:25:00,27.0,47.0,1.5,57951.543,9.03997292720469
18-11-20,473800.0,6584.0,272.0,243.0,5.0,18:05:00,27.0,26.0,1.8,283.47003,16.654335417681267
18-07-01,76900.0,618.0,52127.0,53541.0,612.0,08:55:00,21.0,34.0,1.5,41120.387,23.198321870630803
18-09-22,180200.0,2486.0,61988.0,63752.0,984.0,09:45:00,32.0,51.0,1.1,59948.62,5.965898411757731
18-11-19,5500.0,98.0,10356.0,10523.0,181.0,06:35:00,25.0,26.0,2.0,12119.805,15.17442205633532
18-04-22,152000.0,2139.0,54777.0,56470.0,1182.0,10:30:00,29.0,48.0,2.3,64326.098,13.911984451095336
18-07-30,470700.0,6568.0,8265.0,8568.0,460.0,16:45:00,26.0,43.0,0.8,30892.824,260.5604992986393
18-07-27,467000.0,6364.0,4514.0,4612.0,40.0,17:15:00,20.0,23.0,0.6,2693.0483,41.607800918951924
18-09-19,227400.0,3198.0,55133.0,56276.0,846.0,12:20:00,35.0,54.0,1.9,56465.32,0.33641516531070953
18-06-26,429200.0,6042.0,157.0,150.0,3.0,17:30:00,17.0,18.0,1.2,222.77669,48.517787922173746
18-09-19,141100.0,1918.0,51810.0,53075.0,772.0,10:05:00,33.0,50.0,1.3,51794.08,2.413414853168326
18-05-21,319700.0,4012.0,3082.0,3123.0,49.0,15:20:00,22.0,26.0,1.0,3286.4124,5.232546154291555
18-04-15,0.0,0.0,395.0,368.0,5.0,06:10:00,16.0,18.0,0.0,367.58655,0.11235334627005995
18-04-18,407400.0,5870.0,329.0,306.0,5.0,17:40:00,21.0,21.0,0.8,327.54587,7.041130518065955
18-07-27,307700.0,4219.0,52670.0,54075.0,795.0,13:05:00,24.0,49.0,1.3,53342.492,1.3546181452588506
18-11-23,84500.0,1152.0,19695.0,20158.0,302.0,09:55:00,27.0,37.0,0.7,20257.441,0.4933094307713708
18-04-21,6000.0,73.0,18044.0,18358.0,175.0,07:00:00,19.0,22.0,0.0,11764.6455,35.915427988021506
18-06-28,184600.0,6085.0,3335.0,3394.0,96.0,17:10:00,20.0,26.0,0.0,6462.1343,90.39876741490508
18-07-30,354800.0,4639.0,56547.0,57757.0,826.0,13:55:00,25.0,48.0,0.0,54128.21,6.282853924988899
18-05-26,185600.0,2678.0,44422.0,45752.0,877.0,12:15:00,30.0,54.0,1.4,57581.113,25.854850977445565
